date,employee_id,status,check_in
2026-05-29,E1060,Office,09:09
2026-05-29,E1061,Remote,08:25
2026-05-29,E1062,Office,07:32
2026-05-29,E1063,Remote,09:33
2026-05-29,E1064,Office,09:01
2026-05-29,E1065,Office,08:34
2026-05-29,E1066,Remote,08:14
2026-05-29,E1067,Remote,08:30
2026-05-29,E1068,Remote,07:34
2026-05-29,E1069,Remote,09:26
2026-05-29,E1070,Office,08:17
2026-05-29,E1071,Office,09:34
2026-05-29,E1072,Office,07:03
2026-05-29,E1073,Office,09:49
2026-05-29,E1074,Office,07:07
2026-05-29,E1075,Office,08:05
2026-05-29,E1076,Office,08:04
2026-05-29,E1077,Remote,09:11
2026-05-29,E1078,Office,09:24
2026-05-29,E1079,Remote,08:24
2026-05-29,E1080,Office,07:51
2026-05-29,E1081,Office,07:46
2026-05-29,E1082,Office,08:43
2026-05-29,E1083,Office,07:31
2026-05-29,E1084,Office,08:20
2026-05-29,E1085,Remote,09:09
2026-05-29,E1086,Absent,
2026-05-29,E1087,Absent,
2026-05-29,E1088,Office,07:11
2026-05-29,E1090,Remote,09:18
2026-05-29,E1091,Office,07:45
2026-05-29,E1092,Remote,08:56
2026-05-29,E1093,Remote,09:36
2026-05-29,E1094,Office,08:33
2026-05-29,E1095,Remote,08:10
2026-05-29,E1096,Office,08:48
2026-05-29,E1097,Office,08:15
2026-05-29,E1098,Office,08:05
2026-05-29,E1099,Remote,08:10
2026-05-29,E1100,Office,08:56
2026-05-29,E1101,Office,09:27
2026-05-29,E1103,Remote,08:08
2026-05-29,E1104,Office,08:51
2026-05-29,E1105,Remote,09:06
2026-05-29,E1106,Office,07:30
2026-05-29,E1107,Remote,07:50
2026-05-29,E1108,Remote,08:12
2026-05-29,E1109,Office,09:44
2026-05-29,E1110,Office,09:05
2026-05-29,E1111,Office,09:58
2026-05-29,E1112,Office,09:26
2026-05-29,E1113,Office,08:04
2026-05-29,E1114,Office,07:25
2026-05-29,E1115,Office,08:19
2026-05-29,E1116,Office,09:12
2026-05-29,E1117,Office,09:43
2026-05-29,E1118,Office,09:58
2026-05-29,E1119,Office,07:40
2026-05-29,E1120,Office,09:08
2026-05-29,E1121,Office,07:59
2026-05-29,E1122,Office,07:19
2026-05-29,E1123,Office,08:13
2026-05-29,E1124,On Leave,
2026-05-29,E1125,On Leave,
2026-05-29,E1126,Remote,07:44
2026-05-29,E1127,Office,08:51
2026-05-29,E1128,Absent,
2026-05-29,E1129,Remote,09:08
2026-05-29,E1130,Remote,09:31
2026-05-29,E1131,Remote,07:58
2026-05-29,E1132,Remote,07:06
2026-05-29,E1133,Remote,07:27
2026-05-29,E1134,Remote,08:34
2026-05-29,E1135,Office,07:05
2026-05-29,E1136,Office,07:11
2026-05-29,E1137,Office,08:30
2026-05-29,E1138,Remote,09:52
2026-05-29,E1139,Office,08:47
2026-05-29,E1140,Office,09:50
2026-05-29,E1141,Remote,07:59
2026-05-29,E1142,Office,09:44
2026-05-29,E1143,Office,09:10
2026-05-29,E1144,Office,09:21
2026-05-29,E1145,Remote,09:41
2026-05-29,E1146,Office,07:42
2026-05-29,E1147,Remote,08:28
2026-05-29,E1148,Office,07:42
2026-05-29,E1149,Office,07:49
2026-05-29,E1150,Office,08:33
2026-05-29,E1151,Office,08:10
2026-05-29,E1152,Office,07:44
2026-05-29,E1153,Remote,07:49
2026-05-29,E1154,Office,07:57
2026-05-29,E1155,Office,07:28
2026-05-29,E1156,Office,09:57
2026-05-29,E1157,Office,09:06
2026-05-29,E1158,On Leave,
2026-05-29,E1159,Office,09:41
2026-05-29,E1160,Office,09:02
2026-05-29,E1161,Office,07:14
2026-05-29,E1162,Office,08:28
2026-05-29,E1163,Office,08:57
2026-05-29,E1164,On Leave,
2026-05-29,E1165,Office,07:09
2026-05-29,E1166,Remote,07:38
2026-05-29,E1167,Remote,07:30
2026-05-29,E1168,Office,07:59
2026-05-29,E1169,Office,07:34
2026-05-29,E1170,Office,08:01
2026-05-29,E1171,Remote,08:07
2026-05-29,E1172,Office,07:11
2026-05-29,E1173,Office,08:32
2026-05-29,E1174,Office,08:36
2026-05-29,E1175,Office,08:46
2026-05-29,E1176,Remote,07:41
2026-05-29,E1177,Office,08:43
2026-05-29,E1178,Office,09:56
2026-05-29,E1179,Remote,08:29
2026-06-01,E1000,Remote,07:53
2026-06-01,E1001,Remote,08:56
2026-06-01,E1002,Office,07:30
2026-06-01,E1003,Remote,08:59
2026-06-01,E1004,Office,09:02
2026-06-01,E1005,Office,09:39
2026-06-01,E1006,Office,08:35
2026-06-01,E1008,Remote,08:48
2026-06-01,E1009,Remote,08:58
2026-06-01,E1010,Office,08:52
2026-06-01,E1012,Office,07:18
2026-06-01,E1013,Office,08:35
2026-06-01,E1014,On Leave,
2026-06-01,E1015,Remote,09:54
2026-06-01,E1016,Office,07:01
2026-06-01,E1017,Office,08:18
2026-06-01,E1018,Remote,08:02
2026-06-01,E1019,Remote,07:53
2026-06-01,E1020,Office,08:38
2026-06-01,E1021,Office,09:27
2026-06-01,E1022,Office,07:38
2026-06-01,E1023,Remote,09:32
2026-06-01,E1024,Office,07:41
2026-06-01,E1025,Office,07:20
2026-06-01,E1026,Remote,07:47
2026-06-01,E1028,Office,07:15
2026-06-01,E1029,Remote,07:09
2026-06-01,E1030,Office,08:58
2026-06-01,E1031,Office,07:52
2026-06-01,E1032,Office,09:45
2026-06-01,E1033,Remote,07:56
2026-06-01,E1034,Office,08:07
2026-06-01,E1035,Remote,07:36
2026-06-01,E1036,Office,07:21
2026-06-01,E1037,Office,07:11
2026-06-01,E1038,Remote,07:16
2026-06-01,E1039,Remote,09:41
2026-06-01,E1040,Office,07:54
2026-06-01,E1041,Office,09:48
2026-06-01,E1042,Office,09:40
2026-06-01,E1043,Office,08:20
2026-06-01,E1044,Office,07:36
2026-06-01,E1045,Office,07:30
2026-06-01,E1046,Office,08:14
2026-06-01,E1047,Office,08:20
2026-06-01,E1049,Office,07:54
2026-06-01,E1050,Remote,09:55
2026-06-01,E1051,Office,07:13
2026-06-01,E1052,Office,08:24
2026-06-01,E1053,Office,08:07
2026-06-01,E1054,Office,08:16
2026-06-01,E1055,Office,07:50
2026-06-01,E1056,Office,08:54
2026-06-01,E1057,Remote,08:04
2026-06-01,E1058,Remote,07:02
2026-06-01,E1059,Office,07:39
2026-06-01,E1060,Office,09:44
2026-06-01,E1061,Remote,09:57
2026-06-01,E1062,Office,09:57
2026-06-01,E1063,Remote,09:35
2026-06-01,E1064,Office,09:06
2026-06-01,E1065,Office,09:11
2026-06-01,E1066,Office,08:52
2026-06-01,E1067,Office,08:46
2026-06-01,E1068,Office,07:08
2026-06-01,E1069,Office,07:05
2026-06-01,E1070,Remote,07:56
2026-06-01,E1071,Office,07:46
2026-06-01,E1072,Office,07:53
2026-06-01,E1073,Absent,
2026-06-01,E1074,Office,09:06
2026-06-01,E1075,Remote,08:38
2026-06-01,E1076,Remote,09:00
2026-06-01,E1077,Office,09:03
2026-06-01,E1078,Office,08:24
2026-06-01,E1079,Office,07:45
2026-06-01,E1080,Office,08:24
2026-06-01,E1081,Office,09:46
2026-06-01,E1082,Office,07:46
2026-06-01,E1083,Office,09:15
2026-06-01,E1084,Office,08:51
2026-06-01,E1085,Office,09:41
2026-06-01,E1086,Remote,09:17
2026-06-01,E1087,Absent,
2026-06-01,E1088,Remote,08:45
2026-06-01,E1090,Office,08:36
2026-06-01,E1091,Office,08:15
2026-06-01,E1092,Remote,09:56
2026-06-01,E1093,Office,09:45
2026-06-01,E1094,Office,08:08
2026-06-01,E1095,Office,07:01
2026-06-01,E1096,On Leave,
2026-06-01,E1097,On Leave,
2026-06-01,E1098,On Leave,
2026-06-01,E1099,Office,07:05
2026-06-01,E1100,Office,07:35
2026-06-01,E1101,Remote,07:33
2026-06-01,E1103,Remote,09:16
2026-06-01,E1104,Remote,08:00
2026-06-01,E1105,Office,08:00
2026-06-01,E1106,Remote,07:13
2026-06-01,E1107,Remote,07:54
2026-06-01,E1108,Remote,07:38
2026-06-01,E1109,Office,09:16
2026-06-01,E1110,Office,07:32
2026-06-01,E1111,Office,07:08
2026-06-01,E1112,Office,07:56
2026-06-01,E1113,Office,07:53
2026-06-01,E1114,Remote,07:09
2026-06-01,E1115,Remote,07:31
2026-06-01,E1116,Office,09:24
2026-06-01,E1117,Absent,
2026-06-01,E1118,Office,07:56
2026-06-01,E1119,Office,07:53
2026-06-01,E1120,Remote,07:30
2026-06-01,E1121,Office,08:34
2026-06-01,E1122,Remote,07:48
2026-06-01,E1123,Office,08:01
2026-06-01,E1124,Office,08:46
2026-06-01,E1125,Office,09:01
2026-06-01,E1126,Remote,09:02
2026-06-01,E1127,Office,09:36
2026-06-01,E1128,Remote,08:42
2026-06-01,E1129,Office,07:51
2026-06-01,E1130,Office,08:32
2026-06-01,E1131,Remote,07:13
2026-06-01,E1132,Office,08:38
2026-06-01,E1133,Office,08:23
2026-06-01,E1134,Office,07:58
2026-06-01,E1135,Remote,09:14
2026-06-01,E1136,Office,08:35
2026-06-01,E1137,Office,09:27
2026-06-01,E1138,Office,08:50
2026-06-01,E1139,Office,09:03
2026-06-01,E1140,Office,08:49
2026-06-01,E1141,Office,09:25
2026-06-01,E1142,Office,09:06
2026-06-01,E1143,On Leave,
2026-06-01,E1144,Office,09:06
2026-06-01,E1145,Remote,08:53
2026-06-01,E1146,Office,07:38
2026-06-01,E1147,Remote,08:36
2026-06-01,E1148,Office,09:11
2026-06-01,E1149,Office,09:38
2026-06-01,E1150,Office,09:56
2026-06-01,E1151,Remote,07:58
2026-06-01,E1152,Office,08:46
2026-06-01,E1153,Office,08:37
2026-06-01,E1154,Absent,
2026-06-01,E1155,Remote,07:39
2026-06-01,E1156,Remote,07:14
2026-06-01,E1157,Office,07:34
2026-06-01,E1158,Office,07:07
2026-06-01,E1159,Office,09:31
2026-06-01,E1160,Office,09:50
2026-06-01,E1161,Office,07:11
2026-06-01,E1162,Office,08:32
2026-06-01,E1163,Office,07:22
2026-06-01,E1164,Office,08:07
2026-06-01,E1165,Office,09:15
2026-06-01,E1166,Absent,
2026-06-01,E1167,Office,09:10
2026-06-01,E1168,Remote,09:28
2026-06-01,E1169,Office,08:52
2026-06-01,E1170,Office,09:22
2026-06-01,E1171,Office,07:55
2026-06-01,E1172,Remote,07:23
2026-06-01,E1173,On Leave,
2026-06-01,E1174,Office,08:25
2026-06-01,E1175,Remote,07:00
2026-06-01,E1176,Office,08:50
2026-06-01,E1177,Remote,09:54
2026-06-01,E1178,Office,08:51
2026-06-01,E1179,Office,09:52
2026-06-02,E1000,Remote,08:59
2026-06-02,E1001,Remote,08:41
2026-06-02,E1002,Remote,07:32
2026-06-02,E1003,On Leave,
2026-06-02,E1004,Office,08:30
2026-06-02,E1005,Office,07:23
2026-06-02,E1006,Office,08:55
2026-06-02,E1008,Office,08:37
2026-06-02,E1009,Remote,08:41
2026-06-02,E1010,On Leave,
2026-06-02,E1012,Remote,09:47
2026-06-02,E1013,Office,07:54
2026-06-02,E1014,Office,08:47
2026-06-02,E1015,Remote,09:34
2026-06-02,E1016,Office,09:58
2026-06-02,E1017,Office,07:59
2026-06-02,E1018,Office,07:04
2026-06-02,E1019,Office,09:16
2026-06-02,E1020,Office,09:04
2026-06-02,E1021,Office,07:34
2026-06-02,E1022,Office,07:54
2026-06-02,E1023,Remote,09:11
2026-06-02,E1024,Remote,09:39
2026-06-02,E1025,Remote,09:53
2026-06-02,E1026,Remote,07:19
2026-06-02,E1028,Office,09:31
2026-06-02,E1029,Office,08:25
2026-06-02,E1030,Office,08:51
2026-06-02,E1031,Office,07:54
2026-06-02,E1032,Remote,08:14
2026-06-02,E1033,Office,07:28
2026-06-02,E1034,Office,08:37
2026-06-02,E1035,Office,07:10
2026-06-02,E1036,Office,09:41
2026-06-02,E1037,Office,08:31
2026-06-02,E1038,Remote,08:44
2026-06-02,E1039,Remote,07:10
2026-06-02,E1040,Office,07:53
2026-06-02,E1041,Office,07:45
2026-06-02,E1042,Office,08:41
2026-06-02,E1043,Remote,08:11
2026-06-02,E1044,Office,07:51
2026-06-02,E1045,Office,09:26
2026-06-02,E1046,Absent,
2026-06-02,E1047,Office,08:45
2026-06-02,E1049,Remote,07:22
2026-06-02,E1050,Office,08:30
2026-06-02,E1051,Office,08:13
2026-06-02,E1052,Office,08:50
2026-06-02,E1053,Office,07:09
2026-06-02,E1054,Remote,07:23
2026-06-02,E1055,Remote,07:14
2026-06-02,E1056,Office,09:29
2026-06-02,E1057,Office,09:43
2026-06-02,E1058,On Leave,
2026-06-02,E1059,Office,08:41
2026-06-02,E1060,Absent,
2026-06-02,E1061,Office,09:36
2026-06-02,E1062,Office,09:50
2026-06-02,E1063,Remote,07:04
2026-06-02,E1064,Office,09:37
2026-06-02,E1065,Remote,08:39
2026-06-02,E1066,Office,08:36
2026-06-02,E1067,Remote,09:54
2026-06-02,E1068,Office,07:27
2026-06-02,E1069,Office,07:06
2026-06-02,E1070,Office,09:01
2026-06-02,E1071,Office,07:48
2026-06-02,E1072,Remote,07:35
2026-06-02,E1073,Remote,08:22
2026-06-02,E1074,Office,08:36
2026-06-02,E1075,Office,07:12
2026-06-02,E1076,Office,07:28
2026-06-02,E1077,Office,09:17
2026-06-02,E1078,Office,07:04
2026-06-02,E1079,Office,08:19
2026-06-02,E1080,Office,07:15
2026-06-02,E1081,Office,09:55
2026-06-02,E1082,Office,09:53
2026-06-02,E1083,Office,09:31
2026-06-02,E1084,Office,07:42
2026-06-02,E1085,Office,07:40
2026-06-02,E1086,Office,07:21
2026-06-02,E1087,Office,07:07
2026-06-02,E1088,Office,07:49
2026-06-02,E1090,Remote,08:08
2026-06-02,E1091,Office,07:06
2026-06-02,E1092,Office,07:53
2026-06-02,E1093,Office,09:40
2026-06-02,E1094,Remote,08:32
2026-06-02,E1095,Office,07:26
2026-06-02,E1096,Office,07:42
2026-06-02,E1097,Office,08:39
2026-06-02,E1098,Office,09:31
2026-06-02,E1099,Remote,08:08
2026-06-02,E1100,Office,09:37
2026-06-02,E1101,On Leave,
2026-06-02,E1103,Remote,07:51
2026-06-02,E1104,Office,08:54
2026-06-02,E1105,Office,08:36
2026-06-02,E1106,Office,07:07
2026-06-02,E1107,Remote,09:26
2026-06-02,E1108,Remote,07:46
2026-06-02,E1109,Office,09:30
2026-06-02,E1110,Office,09:31
2026-06-02,E1111,Office,09:37
2026-06-02,E1112,Office,07:46
2026-06-02,E1113,Office,09:46
2026-06-02,E1114,Office,09:51
2026-06-02,E1115,Office,07:15
2026-06-02,E1116,Remote,09:30
2026-06-02,E1117,Remote,09:51
2026-06-02,E1118,Office,09:54
2026-06-02,E1119,Office,07:39
2026-06-02,E1120,Office,08:27
2026-06-02,E1121,Remote,07:31
2026-06-02,E1122,Remote,09:52
2026-06-02,E1123,Office,09:51
2026-06-02,E1124,Office,09:51
2026-06-02,E1125,Office,07:42
2026-06-02,E1126,Remote,09:53
2026-06-02,E1127,Office,07:46
2026-06-02,E1128,Office,07:59
2026-06-02,E1129,Office,08:53
2026-06-02,E1130,Office,09:05
2026-06-02,E1131,Office,07:29
2026-06-02,E1132,Office,07:00
2026-06-02,E1133,Remote,09:01
2026-06-02,E1134,Absent,
2026-06-02,E1135,Remote,08:58
2026-06-02,E1136,Office,08:38
2026-06-02,E1137,Office,09:21
2026-06-02,E1138,Remote,07:24
2026-06-02,E1139,Office,08:35
2026-06-02,E1140,Office,07:27
2026-06-02,E1141,Office,08:09
2026-06-02,E1142,Office,08:51
2026-06-02,E1143,Office,07:31
2026-06-02,E1144,Office,07:57
2026-06-02,E1145,Remote,08:49
2026-06-02,E1146,Remote,08:34
2026-06-02,E1147,Office,09:12
2026-06-02,E1148,Office,07:11
2026-06-02,E1149,Office,08:40
2026-06-02,E1150,Office,09:50
2026-06-02,E1151,Office,07:52
2026-06-02,E1152,Office,08:28
2026-06-02,E1153,Office,07:55
2026-06-02,E1154,Office,07:40
2026-06-02,E1155,Office,09:46
2026-06-02,E1156,Remote,08:18
2026-06-02,E1157,Office,09:18
2026-06-02,E1158,Office,07:38
2026-06-02,E1159,Office,09:35
2026-06-02,E1160,Office,08:22
2026-06-02,E1161,Office,07:34
2026-06-02,E1162,Office,07:38
2026-06-02,E1163,Office,08:04
2026-06-02,E1164,Office,07:58
2026-06-02,E1165,Absent,
2026-06-02,E1166,On Leave,
2026-06-02,E1167,Office,07:25
2026-06-02,E1168,Office,08:50
2026-06-02,E1169,Office,08:50
2026-06-02,E1170,Office,09:20
2026-06-02,E1171,Office,07:14
2026-06-02,E1172,Office,09:19
2026-06-02,E1173,Office,07:34
2026-06-02,E1174,Office,07:25
2026-06-02,E1175,Office,07:37
2026-06-02,E1176,Remote,09:51
2026-06-02,E1177,Office,07:07
2026-06-02,E1178,Office,09:47
2026-06-02,E1179,Office,07:32
2026-06-03,E1000,Remote,08:01
2026-06-03,E1001,Office,08:17
2026-06-03,E1002,Office,08:27
2026-06-03,E1003,On Leave,
2026-06-03,E1004,Office,07:47
2026-06-03,E1005,Office,07:26
2026-06-03,E1006,Remote,08:04
2026-06-03,E1008,Remote,09:37
2026-06-03,E1009,Remote,09:35
2026-06-03,E1010,Office,09:40
2026-06-03,E1012,Remote,07:47
2026-06-03,E1013,Office,07:24
2026-06-03,E1014,Office,09:12
2026-06-03,E1015,Office,07:44
2026-06-03,E1016,Absent,
2026-06-03,E1017,Office,08:35
2026-06-03,E1018,Remote,08:09
2026-06-03,E1019,Remote,08:59
2026-06-03,E1020,Office,09:58
2026-06-03,E1021,Office,07:29
2026-06-03,E1022,Office,07:57
2026-06-03,E1023,On Leave,
2026-06-03,E1024,Remote,07:04
2026-06-03,E1025,Remote,07:15
2026-06-03,E1026,Remote,09:15
2026-06-03,E1028,Remote,08:38
2026-06-03,E1029,Remote,07:57
2026-06-03,E1030,Office,09:56
2026-06-03,E1031,Office,08:26
2026-06-03,E1032,Office,08:22
2026-06-03,E1033,Office,07:13
2026-06-03,E1034,Remote,07:24
2026-06-03,E1035,Remote,07:01
2026-06-03,E1036,Office,09:24
2026-06-03,E1037,Office,08:01
2026-06-03,E1038,Remote,07:53
2026-06-03,E1039,Remote,08:33
2026-06-03,E1040,Office,07:24
2026-06-03,E1041,Office,09:56
2026-06-03,E1042,Office,08:43
2026-06-03,E1043,Office,09:27
2026-06-03,E1044,Absent,
2026-06-03,E1045,Office,08:12
2026-06-03,E1046,Absent,
2026-06-03,E1047,Office,08:29
2026-06-03,E1049,Office,09:43
2026-06-03,E1050,Remote,09:59
2026-06-03,E1051,Office,07:54
2026-06-03,E1052,Office,09:25
2026-06-03,E1053,Office,07:48
2026-06-03,E1054,Remote,09:38
2026-06-03,E1055,Remote,08:11
2026-06-03,E1056,Remote,08:47
2026-06-03,E1057,Remote,07:42
2026-06-03,E1058,Remote,07:37
2026-06-03,E1059,Office,08:01
2026-06-03,E1060,On Leave,
2026-06-03,E1061,Remote,07:08
2026-06-03,E1062,Office,07:15
2026-06-03,E1063,Absent,
2026-06-03,E1064,Office,08:07
2026-06-03,E1065,Remote,09:03
2026-06-03,E1066,Office,08:02
2026-06-03,E1067,Office,07:52
2026-06-03,E1068,Office,08:45
2026-06-03,E1069,Remote,07:34
2026-06-03,E1070,Office,07:50
2026-06-03,E1071,Office,08:42
2026-06-03,E1072,Office,07:47
2026-06-03,E1073,Office,09:09
2026-06-03,E1074,Remote,07:33
2026-06-03,E1075,Office,09:40
2026-06-03,E1076,Remote,09:03
2026-06-03,E1077,Office,07:34
2026-06-03,E1078,Office,09:56
2026-06-03,E1079,Remote,07:57
2026-06-03,E1080,Office,07:34
2026-06-03,E1081,Remote,07:52
2026-06-03,E1082,Office,09:36
2026-06-03,E1083,Office,07:03
2026-06-03,E1084,Office,07:52
2026-06-03,E1085,Office,07:45
2026-06-03,E1086,Office,08:51
2026-06-03,E1087,Remote,08:51
2026-06-03,E1088,On Leave,
2026-06-03,E1090,Remote,09:42
2026-06-03,E1091,On Leave,
2026-06-03,E1092,Remote,09:52
2026-06-03,E1093,Remote,07:30
2026-06-03,E1094,Office,09:38
2026-06-03,E1095,Remote,07:39
2026-06-03,E1096,Remote,08:51
2026-06-03,E1097,Office,07:12
2026-06-03,E1098,Office,07:26
2026-06-03,E1099,Remote,08:07
2026-06-03,E1100,Office,08:50
2026-06-03,E1101,Absent,
2026-06-03,E1103,Office,09:48
2026-06-03,E1104,Office,08:31
2026-06-03,E1105,Remote,07:24
2026-06-03,E1106,Office,09:56
2026-06-03,E1107,Remote,09:32
2026-06-03,E1108,Office,08:21
2026-06-03,E1109,Absent,
2026-06-03,E1110,Office,08:42
2026-06-03,E1111,Office,09:50
2026-06-03,E1112,Remote,07:56
2026-06-03,E1113,Office,08:12
2026-06-03,E1114,Office,08:34
2026-06-03,E1115,Remote,08:46
2026-06-03,E1116,Office,07:26
2026-06-03,E1117,Office,08:58
2026-06-03,E1118,Absent,
2026-06-03,E1119,Office,08:33
2026-06-03,E1120,Office,07:16
2026-06-03,E1121,Office,08:07
2026-06-03,E1122,On Leave,
2026-06-03,E1123,Remote,07:02
2026-06-03,E1124,Office,09:38
2026-06-03,E1125,Office,08:37
2026-06-03,E1126,Office,07:22
2026-06-03,E1127,Office,07:04
2026-06-03,E1128,Office,07:12
2026-06-03,E1129,Office,07:36
2026-06-03,E1130,Office,07:43
2026-06-03,E1131,Office,08:58
2026-06-03,E1132,Remote,09:44
2026-06-03,E1133,Remote,07:09
2026-06-03,E1134,Office,08:15
2026-06-03,E1135,Office,08:38
2026-06-03,E1136,Office,08:14
2026-06-03,E1137,Office,09:18
2026-06-03,E1138,Remote,07:35
2026-06-03,E1139,Office,08:01
2026-06-03,E1140,On Leave,
2026-06-03,E1141,Remote,07:47
2026-06-03,E1142,Remote,09:18
2026-06-03,E1143,Office,09:30
2026-06-03,E1144,Remote,07:22
2026-06-03,E1145,Office,07:49
2026-06-03,E1146,Office,07:08
2026-06-03,E1147,Office,08:11
2026-06-03,E1148,Remote,07:11
2026-06-03,E1149,Remote,08:28
2026-06-03,E1150,Office,07:23
2026-06-03,E1151,Office,09:56
2026-06-03,E1152,Office,08:05
2026-06-03,E1153,Remote,08:07
2026-06-03,E1154,Office,07:13
2026-06-03,E1155,On Leave,
2026-06-03,E1156,Remote,09:32
2026-06-03,E1157,Office,07:51
2026-06-03,E1158,Office,09:51
2026-06-03,E1159,Office,07:58
2026-06-03,E1160,Remote,07:37
2026-06-03,E1161,Office,08:10
2026-06-03,E1162,Office,07:12
2026-06-03,E1163,Office,07:53
2026-06-03,E1164,Office,07:49
2026-06-03,E1165,Office,09:33
2026-06-03,E1166,Office,07:17
2026-06-03,E1167,Office,08:00
2026-06-03,E1168,Office,09:45
2026-06-03,E1169,Office,09:12
2026-06-03,E1170,Office,08:37
2026-06-03,E1171,Office,09:50
2026-06-03,E1172,Office,08:10
2026-06-03,E1173,Office,09:11
2026-06-03,E1174,Office,07:47
2026-06-03,E1175,Remote,08:34
2026-06-03,E1176,Remote,07:30
2026-06-03,E1177,Office,09:08
2026-06-03,E1178,Office,08:36
2026-06-03,E1179,Remote,07:29
2026-06-04,E1000,Remote,09:07
2026-06-04,E1001,Office,07:49
2026-06-04,E1002,Remote,08:29
2026-06-04,E1003,Office,08:45
2026-06-04,E1004,Office,09:56
2026-06-04,E1005,Office,07:51
2026-06-04,E1006,Office,07:31
2026-06-04,E1008,Office,08:08
2026-06-04,E1009,Office,08:52
2026-06-04,E1010,Office,07:22
2026-06-04,E1012,Office,08:42
2026-06-04,E1013,Remote,07:55
2026-06-04,E1014,Office,07:00
2026-06-04,E1015,Office,07:42
2026-06-04,E1016,Office,09:12
2026-06-04,E1017,Office,07:32
2026-06-04,E1018,Office,08:24
2026-06-04,E1019,Office,08:10
2026-06-04,E1020,Office,09:56
2026-06-04,E1021,Remote,08:11
2026-06-04,E1022,Office,08:35
2026-06-04,E1023,Office,07:37
2026-06-04,E1024,Remote,07:46
2026-06-04,E1025,Office,08:13
2026-06-04,E1026,Remote,09:37
2026-06-04,E1028,Absent,
2026-06-04,E1029,Remote,09:02
2026-06-04,E1030,Office,09:01
2026-06-04,E1031,Remote,08:55
2026-06-04,E1032,Absent,
2026-06-04,E1033,Remote,08:34
2026-06-04,E1034,Office,08:35
2026-06-04,E1035,Office,07:42
2026-06-04,E1036,Remote,09:43
2026-06-04,E1037,Office,09:45
2026-06-04,E1038,Office,09:43
2026-06-04,E1039,Remote,09:30
2026-06-04,E1040,Office,09:22
2026-06-04,E1041,Office,09:37
2026-06-04,E1042,Office,08:31
2026-06-04,E1043,Office,08:29
2026-06-04,E1044,Office,08:05
2026-06-04,E1045,Office,07:31
2026-06-04,E1046,Office,09:33
2026-06-04,E1047,Office,09:24
2026-06-04,E1049,On Leave,
2026-06-04,E1050,Remote,09:26
2026-06-04,E1051,Office,08:51
2026-06-04,E1052,Office,08:28
2026-06-04,E1053,Remote,09:40
2026-06-04,E1054,Office,08:09
2026-06-04,E1055,Office,08:53
2026-06-04,E1056,Office,08:00
2026-06-04,E1057,Office,08:35
2026-06-04,E1058,Office,08:25
2026-06-04,E1059,Office,08:35
2026-06-04,E1060,Remote,09:02
2026-06-04,E1061,Remote,08:33
2026-06-04,E1062,Office,08:19
2026-06-04,E1063,Office,08:38
2026-06-04,E1064,Office,09:44
2026-06-04,E1065,Remote,08:23
2026-06-04,E1066,Office,08:46
2026-06-04,E1067,Office,07:43
2026-06-04,E1068,Office,09:57
2026-06-04,E1069,Office,09:56
2026-06-04,E1070,Office,08:46
2026-06-04,E1071,Office,09:30
2026-06-04,E1072,Office,07:20
2026-06-04,E1073,Office,08:24
2026-06-04,E1074,Office,08:38
2026-06-04,E1075,Remote,09:54
2026-06-04,E1076,Remote,09:36
2026-06-04,E1077,Office,08:23
2026-06-04,E1078,Office,09:51
2026-06-04,E1079,Office,07:08
2026-06-04,E1080,Office,07:15
2026-06-04,E1081,Office,07:31
2026-06-04,E1082,Office,08:58
2026-06-04,E1083,Remote,07:20
2026-06-04,E1084,Office,07:12
2026-06-04,E1085,Office,07:11
2026-06-04,E1086,Office,08:18
2026-06-04,E1087,Office,08:49
2026-06-04,E1088,Office,08:18
2026-06-04,E1090,Office,09:12
2026-06-04,E1091,Office,08:47
2026-06-04,E1092,Office,08:24
2026-06-04,E1093,Remote,09:41
2026-06-04,E1094,Office,08:54
2026-06-04,E1095,Office,07:27
2026-06-04,E1096,Office,08:21
2026-06-04,E1097,Office,07:02
2026-06-04,E1098,Office,07:11
2026-06-04,E1099,Remote,09:13
2026-06-04,E1100,Office,08:17
2026-06-04,E1101,Office,09:03
2026-06-04,E1103,Office,07:41
2026-06-04,E1104,Absent,
2026-06-04,E1105,Office,07:09
2026-06-04,E1106,Remote,07:15
2026-06-04,E1107,Office,07:48
2026-06-04,E1108,Remote,07:29
2026-06-04,E1109,Office,07:39
2026-06-04,E1110,Office,09:01
2026-06-04,E1111,Absent,
2026-06-04,E1112,Absent,
2026-06-04,E1113,Office,07:03
2026-06-04,E1114,Office,08:41
2026-06-04,E1115,Remote,09:42
2026-06-04,E1116,Absent,
2026-06-04,E1117,Remote,07:59
2026-06-04,E1118,Office,09:23
2026-06-04,E1119,Remote,08:33
2026-06-04,E1120,Office,08:56
2026-06-04,E1121,Office,09:29
2026-06-04,E1122,Remote,09:04
2026-06-04,E1123,Office,09:52
2026-06-04,E1124,Office,08:02
2026-06-04,E1125,Remote,09:55
2026-06-04,E1126,Office,08:21
2026-06-04,E1127,Office,07:15
2026-06-04,E1128,On Leave,
2026-06-04,E1129,On Leave,
2026-06-04,E1130,Office,07:13
2026-06-04,E1131,Absent,
2026-06-04,E1132,Remote,08:06
2026-06-04,E1133,Remote,08:28
2026-06-04,E1134,Office,09:08
